text,user,location,genre,sentiment
Check out Lebanese RockMusic pioneer s first HitSong Why All the Hurt   y LydiaCanaan ليدياكنعان  SingerSongwriter RockStar ,ThomasVitins,Brummana Lebanon,rock,0.25
Its that time again ThrowbackThursday This time to when we played Church Dundee on an absolutely S T A C K E D bill     Some absolutely awesome guys A fantastic time was had by all Music RockMusic HighlandMusic MetalMusic WeMissGigs ,KINGKOBALTUK,Inverness Scotland,rock,0.5333333333333333
Fun little solo for today  beatles letitbe  music musician fender telecaster rockmusic guitar guitarlife thebeatles ,TtwPatrick,,rock,0.056249999999999994
New album From dark to light released today First track When I bring things on will be released as well today Lyrics will be lighter than my previous two albums sonofstone rockmusic rock poprock ,sonofstonemusic,Sweden,rock,0.09393939393939395
Barcelona take us from the contagion join the Skylar Rocket indie sound wave  bandlife musicians rockmusic artists classicrock piano livermorecalifornia Max George  Barcelona  Skylar Rocket  via ,CatapultFusxion,California,rock,0.2
Stream  Half Heart by DelaDie  from the EP CUPID       Team JPZ MANAGEMENT  NYC deladie deladiemusic halfheart ep cupid newep newmusic rockmusic indieartist jpzmanagement ,JPZmanagement,New York City,rock,-0.16666666666666666
UH OH POSTER  puddleofmudd puddleofmuddmerch merchandise musicband rock rockband rockmusic alternative alternativerock alternativerockmusic grunge shoppingonline ,puddleofmudd,Los Angeles CA,rock,0.0
Band with long hair Metallica rock rockmusic metallica rockandroll rocknroll rocklegends rockstars music ,LicensedProduct,online worldwide,rock,-0.05
RockersBirthday beatles rockmusic Beatmusic  Happy 78th Birthday Sir PAUL McCARTNEY ,GuitarRockNews,München Bayern,rock,0.8
ENJOY THE NIGHT WITH NEWEST ROCK COUNTRY FOLK BLUES AND JAZZ ON JAM RADIO  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music world listen nowplaying ListenNow NewMusic rockmusic metal ,jamonlineradio,Spain,rock,0.4
RockersBirthday rockmusic greggrolie santana neilschon dannhuff   Happy 73rd Birthday GREGG ROLIE  ,GuitarRockNews,München Bayern,rock,0.8
Machine Gun Kelly releases acoustic version of Bloody Valentine along with music video Check it out at the link below  mgk machinegunkelly acoustic headrushtv bloodyvalentine poppunk punk punkrock punks rock music rockstar rockmusic ,HeadRushTV,Boston MA USA,rock,-0.8
We Like Trains performing their song Behind The Moon live at Biddle Bros back in February 2018   livemusic gigs song originalsongs music rockmusic alternativerock indierock indiepop poprock powerpop popmusic weliketrains biddlebros hackney,sadhousedaddy1,London England,rock,-0.08787878787878789
TBT to the time I met  at the BentonCountyFair  gwenspoweryear countrymusic rockmusic fair ,GRuhoff,Minnesota,rock,0.7
YouTuber Had A Bot Write A Nirvana Song amp Its Not Half Bad classicrock rocknroll rockmusic rockband ,KGBSanDiego,San Diego CA,rock,-0.30833333333333324
Metallicas James Hetfield Has A New Book Coming Out Next Month classicrock rocknroll rockmusic  ,KGBSanDiego,San Diego CA,rock,0.06818181818181818
Happy birthday to the machine Tommy Johnson formerly of Bobaflex and now with The Lonely Ones Thanks for the music soundcheckwithgentry bobaflex hardrock rockmusic rock happybirthday drummer tommyjohnson rockrageradio modernrock ,jegentry66,Shreveport La,rock,0.22500000000000003
Rammstein confirms working on new music during quarantine Who else needs some new Rammstein music rammstein headrushtv newmusic newsongs newsong rock metal hardrock rockstar metalmeme headbanger metalmemes metalhead rockmusic heavymetal news media toptags ,HeadRushTV,Boston MA USA,rock,0.13636363636363635
Want me to make hotpink vinyls Then stream music so I can afford it   electropop electropunk electronica femalefronted womeninmusic indiemusician indiemusic indiepop femaleoperated independentmusic womenthatrock rockmusic indiefolk ,brunomusicnews,Athens Greece,rock,0.0
Happy birthday to Guns n RosesHookers amp Blow musician Dizzy Reed Born on this day June 18th 1963 Rock on soundcheckwithgentry dizzyreed hardrock rockmusic rock gunsnroses classicrock happybirthday rockrageradio keyboards ,jegentry66,Shreveport La,rock,0.8
Happy birthday to Paul McCartney He was born on June 18th 1942 He is one of the most successful composers and performers of all time He has written or cowritten 32 songs that have reached 1 on the Billboard Hot 100 paulmccartney poprock rock rockmusic classicrock ,jegentry66,Shreveport La,rock,0.575
 Autograph  More Than A Million Times awesome track from the Loud amp Clear album    hardrock 80srock glammetal rockmusic rock,Thesandwellstud,england,rock,0.42500000000000004
 BigHouse  Baby Doll From the album Big House hardrock 80srock rockmusic glammetal rock,Thesandwellstud,england,rock,0.0
Photo By Jay  Unsplash  asiatravel culture rockmusic music inspiration ,mason849,London,rock,0.0
Yep thats vinyl A throwback in more ways than one record records recordcollection recordcollector recordcover vinyl vinylcollection vinylrecords classicrock rockmusic GunsNRoses throwback throwbackthursday music guitar guitarplayer slash nostalgia ,DeptfordRob,,rock,0.5
Joel A Martin USA  Played Grande Piano on contrast the album     music piano grandpiano jazz pop worldmusic rockmusic joelamartin ,contrastalbum,,rock,0.0
Love the  album Concrete amp Gold Love this explaining the story  foofighters rockmusic,OliGuy,Planet Earth mainly ,rock,0.3833333333333333
Stay rock  rock music metal guitar rocknroll s band musica pop punk livemusic hardrock rockmusic heavymetal love live concert rockandroll musician guitarist singer alternative rockband blues ,SiriusMusicArt,,rock,0.3181818181818182
Bored Join  for the best Metal and rockmusic from around the world plus a chat w  about Horizons that is out tomorrow and an EXCLUSIVE cherry from   join us now ,RhinoRadio,England,rock,0.25
Rock N Roll rock rocknroll originalmusic band musician newmusic musicislife musiclover upcomingartist unsigned unsignedartist RockAndRoll RockBand RockArtist RockOn Rocker ClassicRock RockMusic BluesRock HeavyMetal hardrock guitar ,DLRockNRoll,Tampa FL,rock,0.0
Our new single is out today Crank it up  NewMusicAlert NewSingle indierock rockmusic,SciRocker,Birmingham AL,rock,0.032467532467532464
 David Bowie Red Logo Heavy Duty Slap Band Pint Glass  Check it out    rocknroll rock music s guitar livemusic rockandroll rockmusic ,LicensedProduct,online worldwide,rock,-0.1
ROCK MUSIC FANS  Tune into  TONIGHT 8pm because we are joined on the show by the most electrifying man in rockmusic journalism   We talk about his brand new show moshtalks and he has a go at stappoke  Check it out  ,ThisisRiverside,London England,rock,0.3181818181818182
We must change We gotta change We cant take it anymore  Listen to Closed Doors on Spotify   IndieMusic Scotland rockmusic,musicsmetaphor,,rock,-0.1
Get my art printed on awesome products Support me at Redbubble RBandME  findyourthing redbubble mar73 totebag bags tamaradanz Ostdeutschland rockmusic rockmusik ostrock DDR berlin ostberlin ostalgie taschen rocksinger singer singers,ClareJoSamBoo,United Kingdom,rock,1.0
She Drinks My Whiskey from the upcoming The Dying Stage album indiemusic rockmusic ,HVirock,Columbus GA,rock,0.0
Heres a sneak peak of one of our new songs You Belong to Me ARSON • 62620 • • • FtGArson FaceTheGiant Arson ThisIsArson ChristianRock Rock NewMusic YouBelongToMe NewAlbum NewSong RockMusic ,facethegiant,,rock,0.13636363636363635
Good to have  in your corner Arcadia LP is fast approaching  rockmusic ,RhinoRadio,England,rock,0.3
Sharing for Janet Skinner Harris on Etsy Really love this from the Etsy shop JypsyJewels  etsy guitars electricguitar acousticguitar rockandroll thebeatles rockmusic musicjewelry ericclapton jimihandrix ,chestnutcrochet,Manlius NY,rock,0.5
Rock with us on HHCR  1800 metal mouth with Ian Gow  Thursday night is rock night 2000 The Rock show with Tony rockmusic metal rock  ,HHCRBasingstoke,Basingstoke England,rock,0.0
Friday September 11th  is coming to  OKC with all your favorite Rock N Roll Anthems of the 80s Tickets can be purchased NOW Here  concerts 80smusic rockmusic ,DiamondBallroom,8001 S Eastern Ave OKC OK,rock,0.5
Check out some Beer Sleep and other great music on s playlist Indie Vibes             Music RockMusic AlternativeMusic PostPunkMusic PostPunk Playlist Playlists MusicPlaylists AlternativeRock SoloArtist SoloMusician ,BeerSleepMusic,New York City,rock,0.225
Alright whats it gonna be lemmy vinniepaul cliffburton therev motorhead rock metal hardrock rockstar metalmeme meme metalmemes memes metalhead rockmusic heavymetal bestband musicmemes pantera avengedsevenfold a7x metallica hellyeah rocknroll ,HeadRushTV,Boston MA USA,rock,0.0
Photo By Rosan Harmens  Unsplash  via   collegesports sports rockmusic music sealevel ,highbury112,England United Kingdom,rock,0.0
AMERICAN FLAG   puddleofmudd puddleofmuddmerch merchandise musicband rock rockband rockmusic alternative alternativerock alternativerockmusic grunge shoppingonline ,puddleofmudd,Los Angeles CA,rock,0.0
male rockmusic vocalist ,joevecchiorocks,the web,rock,0.0
Nothing helps these beats like putting them in the streetscoming soon    Validity VisceralRock WeAreValidity WesleyMcKinney popmusic rockmusic poprock music musicvideo love song lyrics band ,WeAreValidity,,rock,0.5
Thanks for the feature   Pray for Sleeps Grant DeCrane talks Behind Our Eyes album release and the mission of the band   Check it out here  RockMusic 614 MetalMusic Columbus PrayforSleep ScreamBack RockNews ,prayforsleepbnd,Columbus OH,rock,-0.1
   All My Friends Are Dead  livemusic Turbonegro rockmusic  ,MetalMusicWorl1,Eindhoven Nederland,rock,-0.2
 will be rockin the Main Stage on Sept 19th  Tickets are on sale now at the     bfs bowlingforsoup punk punkrock rock music punkmusic rockmusic live liveshow livemusic show ,UnionCountyPAC,Rahway NJ,rock,0.1515151515151515
CleaveApproved NewMusic MAITA Perfect Heart Best Wishes One of our favorite tracks from the PortlandOregon singersongwriters AWESOME newalbum of indiemusic indieartist music indiepop altrock altpop indierock rockmusic nowplaying artpop ,cleavemagazine,Rhode Island USA,rock,0.875
Have You Heard Shame On You by Thommy Silence feat KS Rocks Official Video  via   heavymetal newmusic rock rocknroll rockmusic metal,321KSROCKS,London,rock,0.0
Which band is your Rock N Roll medicine    RockitBoy RBE livemusic livemusicrocks rockshow concerts tribute tributeband tributebands canada canadianmusic canadianmusician rockmusic onsale ,RockItBoy,iPhone 49128571122301056,rock,0.0
Knotfest presents Suicide Silence this Saturday Dont miss out on this show knotfest suicidesilence livestream livemusic headrushtv rock metal hardrock rockstar metalmeme headbanger metalmemes metalhead concert rockmusic heavymetal concerts news media ,HeadRushTV,Boston MA USA,rock,0.0
Tomorrow night 61920   1224 Arizona St BoulderCity NV  of  performs live FREE SHOW Starts at 730PM Acoustic LiveLooping Live LocalMusicScene Singer Songwriter rockmusic newmusic rockband musiclove ,secondechomusic,Las Vegas NV,rock,0.22424242424242424
Let go of your childhood dreams w  and We Can Never Not Be All Of Us EP that will be out August 14th  rockmusic ,RhinoRadio,England,rock,0.0
Tag us in your new music so we can check it out Use QueenCityAwards • • • • • • QueenCityAwards Charlotte music awardshow memories fun quotes TheKonnectedFoundationInc hiphopmusic rockmusic ,QueenCityAwards,Charlotte NC,rock,0.21818181818181817
Im building a Dream   singerlife musician songwriter recordingstudio studio acousticguitar takamine guitar guitarist geartalk guitarplayer guitarsolo rockmusic musicphotography premierguitar guitaroftheday newguitar dailyguitar myguitar ,elvisnickreal,Bagnacavallo,rock,0.0
HalftoneWholetone Scale GuitarNerdery 98 guitar guitarplayer guitars musician musicianlife musicians Tutorials Tutorial musiclovers musiclover electricguitar rockmusic artistlife guitarlove stringsattached recording recordingstudio  ,BSchippritt,Nijmegen Nederland,rock,0.0
IDLES  Grounds NoX Instagram  Full Video       noxtation dmv dailymusicvideos idles ultramono partisanrecords grounds bristol rock rockmusic ukmusic anotherhit ,noxtation,,rock,0.35
Doja Nicky Megan Three Stallion y Beyoncé en la historia  LatinMusic Rock Pop Reggae Jazz RockMusic MusicaRock FestivalRock LatinMusic LatinosRock BeatlesAnthology EscenariosRock,fortezamartin,Cuba,rock,0.0
DISCOVER THE NEWEST ROCK COUNTRY FOLK BLUES AND JAZZ ON JAM RADIO  ONLY THE NEWEST  rock classicrock countrymusic folkmusic BluesMusic Jazz folk Radio OnlineRadio radiostation music world listen nowplaying ListenNow NewMusic rockmusic ,jamonlineradio,Spain,rock,0.0
The Forever Alone EP streaming everywhere   hardrock metalmusic guitar musician composer rocknroll rockmusic ,evanlesniak,Northridge California,rock,0.0
 Thanks for helping us promote our upcoming USA KingsOfWorldTour and for supporting HardRock rockmusic livemusic  ,wildstreet,NYC,rock,0.225
Listening to Cuckoo from Kino Never knew Soviets had a rock band Viktor Tsoi is mind blowing ViktorTsoi Kino SovietMusic rockmusic 80smusic,sukritagg,New Delhi Delhi,rock,0.0
Happy Birthday to Blake Shelton and Paul McCartney • • • country countrymusic rockmusic rocklegend blakeshelton paulmccartney thebeatles playlist radio birthday gemini  Peace River Alberta ,RiverCountry949,Peace River AB Canada,rock,0.8
Check it out  will give you contact info for over 500 rockmusic blogs musicpromo   ,amandajkiss,USA,rock,0.0
Photo By Rosan Harmens  Unsplash  via   collegesports sports rockmusic music sealevel ,highbury112,England United Kingdom,rock,0.0
Today Im unintentionally listening to a lot of bands whose names begin with B  Blondie Bread The Beatles Bruce Springsteen music rockmusic nowplaying,amelb8,London England,rock,0.0
70s 80s ballads lovesong song pop music classicrock aor japan nowplaying rockmusic jazz oldies stayhome カバー ステイホーム 歌 邦ロック 音楽 邦楽 洋楽 PaulMcCartney songs and those covered by HidekiSaijo 西城秀樹 洋楽カバー ポール・マッカートニー ,d2mnbfBJt1r8OoU,,rock,0.0
COTTON JERSEY SHIRTS  PUDDLEOF MUDD  puddleofmudd puddleofmuddmerch merchandise musicband rock rockband rockmusic alternative alternativerock alternativerockmusic grunge shoppin ,puddleofmudd,Los Angeles CA,rock,0.0
The Last of us Stream rockmusic lastofus playstation ps4 maskedstreamer indiscots twitch twitchcommunity ,KaosMunkey,Scotland,rock,0.0
